Ff_Number,So_Number,Order_Reference,Channel,Order_Created_Date,Warehouse,Planned_Date,Carrier,Sku,Sku_Name,Quantity
FF5268966,SO5841522,#5963395,Shopify UK,2026-06-29 12:28:05.776667+00:00,Airbox (EU),2026-06-29,Airbox,WCLC864,Rose Lip Balm Case,1.0
FF5268966,SO5841522,#5963395,Shopify UK,2026-06-29 12:28:05.776667+00:00,Airbox (EU),2026-06-29,Airbox,WCSGC984,Bee Body Wash Case,1.0
FF5269062,SO5841618,2906779,Shopify EU,2026-06-29 12:48:14.710597+00:00,Airbox (EU),2026-06-29,Airbox,WCROL1905,Roll On Roller: Pink,1.0
FF5269067,SO5841623,2906782,Shopify EU,2026-06-29 12:50:21.691584+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCROA3994EU,AP Roll On Refill: L'Orangerie,1.0
FF5269067,SO5841623,2906782,Shopify EU,2026-06-29 12:50:21.691584+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCROA549,AP Roll On: Cherry Blossom,1.0
FF5269090,SO5841646,2906798,Shopify EU,2026-06-29 12:58:11.960549+00:00,Airbox (EU),2026-06-29,Airbox,WCLC866,Sage Lip Balm Case,1.0
FF5269129,SO5841685,US899173R,Shopify USA,2026-06-29 13:02:44.346712+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269140,SO5841696,US898206R,Shopify USA,2026-06-29 13:02:51.583446+00:00,Stord (US),2026-06-29,Stord,WBU1879-ToffeeApple,Ghost Cat + Toffee Apple duo pack,1.0
FF5269140,SO5841696,US898206R,Shopify USA,2026-06-29 13:02:51.583446+00:00,Stord (US),2026-06-29,Stord,WCLR1245,Lip Balm Refill: Vanilla Frost,1.0
FF5269141,SO5841698,US898119R,Shopify USA,2026-06-29 13:02:53.214900+00:00,Stord (US),2026-06-29,Stord,WCLR1245,Lip Balm Refill: Vanilla Frost,1.0
FF5269150,SO5841705,US898173R,Shopify USA,2026-06-29 13:02:56.477279+00:00,Stord (US),2026-06-29,Stord,WBU1879-ToffeeApple,Ghost Cat + Toffee Apple duo pack,1.0
FF5269150,SO5841705,US898173R,Shopify USA,2026-06-29 13:02:56.477279+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269151,SO5841707,US898110R,Shopify USA,2026-06-29 13:02:58.337672+00:00,Stord (US),2026-06-29,Stord,WCLR1245,Lip Balm Refill: Vanilla Frost,1.0
FF5269158,SO5841715,US897883R,Shopify USA,2026-06-29 13:03:02.831914+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269160,SO5841713,US897995R,Shopify USA,2026-06-29 13:03:02.446118+00:00,Stord (US),2026-06-29,Stord,WCLR1245,Lip Balm Refill: Vanilla Frost,1.0
FF5269161,SO5841717,US897932R,Shopify USA,2026-06-29 13:03:04.273810+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269167,SO5841723,US897758R,Shopify USA,2026-06-29 13:03:06.714886+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269173,SO5841728,US897739R,Shopify USA,2026-06-29 13:03:09.697608+00:00,Stord (US),2026-06-29,Stord,WBU1879-ToffeeApple,Ghost Cat + Toffee Apple duo pack,1.0
FF5269173,SO5841728,US897739R,Shopify USA,2026-06-29 13:03:09.697608+00:00,Stord (US),2026-06-29,Stord,WCRS1970,Drumsticks Sensitive Deo Refill,1.0
FF5269182,SO5841738,US896689R,Shopify USA,2026-06-29 13:03:14.954920+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269184,SO5841740,US896423R,Shopify USA,2026-06-29 13:03:15.656442+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269186,SO5841742,US896348R,Shopify USA,2026-06-29 13:03:17.914222+00:00,Stord (US),2026-06-29,Stord,WCLR1245,Lip Balm Refill: Vanilla Frost,1.0
FF5269186,SO5841742,US896348R,Shopify USA,2026-06-29 13:03:17.914222+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269189,SO5841744,US896449R,Shopify USA,2026-06-29 13:03:18.541040+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269194,SO5841751,US896073R,Shopify USA,2026-06-29 13:03:22.099514+00:00,Stord (US),2026-06-29,Stord,WBU1879-ToffeeApple,Ghost Cat + Toffee Apple duo pack,1.0
FF5269194,SO5841751,US896073R,Shopify USA,2026-06-29 13:03:22.099514+00:00,Stord (US),2026-06-29,Stord,WCLR1245,Lip Balm Refill: Vanilla Frost,2.0
FF5269197,SO5841753,US886684RR,Shopify USA,2026-06-29 13:03:24.508262+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269198,SO5841756,US884643RR,Shopify USA,2026-06-29 13:03:25.050607+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,12.0
FF5269205,SO5841761,US889066RR,Shopify USA,2026-06-29 13:03:29.036712+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269205,SO5841761,US889066RR,Shopify USA,2026-06-29 13:03:29.036712+00:00,Stord (US),2026-06-29,Stord,WCRS1970,Drumsticks Sensitive Deo Refill,1.0
FF5269206,SO5841762,US892915RR,Shopify USA,2026-06-29 13:03:30.043835+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269208,SO5841763,US889456RR,Shopify USA,2026-06-29 13:03:30.850356+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269209,SO5841765,US892682RR,Shopify USA,2026-06-29 13:03:32.540936+00:00,Stord (US),2026-06-29,Stord,WCBWR3207,Body Wash Refill: Cotton Cloud,1.0
FF5269210,SO5841766,US893464RR,Shopify USA,2026-06-29 13:03:33.201533+00:00,Stord (US),2026-06-29,Stord,WBU1879-ToffeeApple,Ghost Cat + Toffee Apple duo pack,1.0
FF5269210,SO5841766,US893464RR,Shopify USA,2026-06-29 13:03:33.201533+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269211,SO5841767,US894267RR,Shopify USA,2026-06-29 13:03:33.393217+00:00,Stord (US),2026-06-29,Stord,WCLR1245,Lip Balm Refill: Vanilla Frost,1.0
FF5269211,SO5841767,US894267RR,Shopify USA,2026-06-29 13:03:33.393217+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269214,SO5841770,US894305RR,Shopify USA,2026-06-29 13:03:34.560996+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269215,SO5841771,US894642RR,Shopify USA,2026-06-29 13:03:34.868345+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269218,SO5841774,US895697R,Shopify USA,2026-06-29 13:03:37.986862+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269222,SO5841775,US895700R,Shopify USA,2026-06-29 13:03:38.591715+00:00,Stord (US),2026-06-29,Stord,WBU1879-ToffeeApple,Ghost Cat + Toffee Apple duo pack,1.0
FF5269222,SO5841775,US895700R,Shopify USA,2026-06-29 13:03:38.591715+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,2.0
FF5269223,SO5841778,US883625RR,Shopify USA,2026-06-29 13:03:39.124476+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269223,SO5841778,US883625RR,Shopify USA,2026-06-29 13:03:39.124476+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,4.0
FF5269228,SO5841785,US894769R,Shopify USA,2026-06-29 13:03:42.588098+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269231,SO5841788,US894779R,Shopify USA,2026-06-29 13:03:44.563170+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269236,SO5841792,US894527R,Shopify USA,2026-06-29 13:03:47.920474+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269239,SO5841796,US894271R,Shopify USA,2026-06-29 13:03:49.087531+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269243,SO5841800,US894138R,Shopify USA,2026-06-29 13:03:51.429429+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269244,SO5841801,US894176R,Shopify USA,2026-06-29 13:03:51.522886+00:00,Stord (US),2026-06-29,Stord,WCLR1245,Lip Balm Refill: Vanilla Frost,3.0
FF5269244,SO5841801,US894176R,Shopify USA,2026-06-29 13:03:51.522886+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269244,SO5841801,US894176R,Shopify USA,2026-06-29 13:03:51.522886+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269246,SO5841802,US894101R,Shopify USA,2026-06-29 13:03:52.599449+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269249,SO5841807,US893519R,Shopify USA,2026-06-29 13:03:55.523231+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269250,SO5841806,US893590R,Shopify USA,2026-06-29 13:03:55.000722+00:00,Stord (US),2026-06-29,Stord,WCLR1245,Lip Balm Refill: Vanilla Frost,1.0
FF5269252,SO5841809,US893425R,Shopify USA,2026-06-29 13:03:56.055886+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269253,SO5841808,US893612R,Shopify USA,2026-06-29 13:03:55.165355+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269255,SO5841811,US893188R,Shopify USA,2026-06-29 13:03:57.428115+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269258,SO5841814,US893393R,Shopify USA,2026-06-29 13:03:57.994376+00:00,Stord (US),2026-06-29,Stord,WCBWR3207,Body Wash Refill: Cotton Cloud,1.0
FF5269258,SO5841814,US893393R,Shopify USA,2026-06-29 13:03:57.994376+00:00,Stord (US),2026-06-29,Stord,WCLR1245,Lip Balm Refill: Vanilla Frost,2.0
FF5269258,SO5841814,US893393R,Shopify USA,2026-06-29 13:03:57.994376+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269262,SO5841817,US893128R,Shopify USA,2026-06-29 13:04:00.519594+00:00,Stord (US),2026-06-29,Stord,WCBWR3207,Body Wash Refill: Cotton Cloud,1.0
FF5269262,SO5841817,US893128R,Shopify USA,2026-06-29 13:04:00.519594+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269263,SO5841819,US893086R,Shopify USA,2026-06-29 13:04:01.193402+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269277,SO5841835,US892422R,Shopify USA,2026-06-29 13:04:09.863046+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269280,SO5841838,US892499R,Shopify USA,2026-06-29 13:04:10.726967+00:00,Stord (US),2026-06-29,Stord,WCHCC863,Blue Shower Gel Case,1.0
FF5269280,SO5841838,US892499R,Shopify USA,2026-06-29 13:04:10.726967+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269280,SO5841838,US892499R,Shopify USA,2026-06-29 13:04:10.726967+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,2.0
FF5269280,SO5841838,US892499R,Shopify USA,2026-06-29 13:04:10.726967+00:00,Stord (US),2026-06-29,Stord,WCRS1970,Drumsticks Sensitive Deo Refill,1.0
FF5269284,SO5841834,US892772R,Shopify USA,2026-06-29 13:04:09.484601+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269285,SO5841842,US891743R,Shopify USA,2026-06-29 13:04:12.515886+00:00,Stord (US),2026-06-29,Stord,WCLR2513,Lip Balm Refill: Warm Cinnamon Bun,1.0
FF5269286,SO5841841,US891760R,Shopify USA,2026-06-29 13:04:12.506543+00:00,Stord (US),2026-06-29,Stord,WCLR1245,Lip Balm Refill: Vanilla Frost,2.0
FF5269289,SO5841845,US891608R,Shopify USA,2026-06-29 13:04:14.695984+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269294,SO5841848,US891582R,Shopify USA,2026-06-29 13:04:15.810327+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269301,SO5841857,US890774R,Shopify USA,2026-06-29 13:04:21.967080+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269303,SO5841859,US890794R,Shopify USA,2026-06-29 13:04:22.136307+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269303,SO5841859,US890794R,Shopify USA,2026-06-29 13:04:22.136307+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269305,SO5841864,US890680R,Shopify USA,2026-06-29 13:04:24.641614+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269309,SO5841861,US891444R,Shopify USA,2026-06-29 13:04:23.412052+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269314,SO5841870,US890408R,Shopify USA,2026-06-29 13:04:29.041106+00:00,Stord (US),2026-06-29,Stord,WCLR1245,Lip Balm Refill: Vanilla Frost,1.0
FF5269314,SO5841870,US890408R,Shopify USA,2026-06-29 13:04:29.041106+00:00,Stord (US),2026-06-29,Stord,WCLR2513,Lip Balm Refill: Warm Cinnamon Bun,1.0
FF5269314,SO5841870,US890408R,Shopify USA,2026-06-29 13:04:29.041106+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269315,SO5841871,US889622R,Shopify USA,2026-06-29 13:04:29.316972+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269315,SO5841871,US889622R,Shopify USA,2026-06-29 13:04:29.316972+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,2.0
FF5269322,SO5841880,US890412R,Shopify USA,2026-06-29 13:04:33.004585+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269323,SO5841881,US889115R,Shopify USA,2026-06-29 13:04:33.180738+00:00,Stord (US),2026-06-29,Stord,WCLR1245,Lip Balm Refill: Vanilla Frost,1.0
FF5269331,SO5841887,US888480R,Shopify USA,2026-06-29 13:04:38.323991+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269334,SO5841890,US888469R,Shopify USA,2026-06-29 13:04:39.678675+00:00,Stord (US),2026-06-29,Stord,WCLR2513,Lip Balm Refill: Warm Cinnamon Bun,1.0
FF5269335,SO5841894,US888313R,Shopify USA,2026-06-29 13:04:39.917387+00:00,Stord (US),2026-06-29,Stord,WCLR2513,Lip Balm Refill: Warm Cinnamon Bun,1.0
FF5269336,SO5841889,US888387R,Shopify USA,2026-06-29 13:04:39.009778+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269337,SO5841893,US888690R,Shopify USA,2026-06-29 13:04:39.517771+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269341,SO5841896,US888358R,Shopify USA,2026-06-29 13:04:41.631496+00:00,Stord (US),2026-06-29,Stord,WCLR1816,Orange Marmalade Lip Balm Refill,1.0
FF5269343,SO5841899,US888059R,Shopify USA,2026-06-29 13:04:44.153277+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269344,SO5841903,US861392RRR,Shopify USA,2026-06-29 13:04:46.322051+00:00,Stord (US),2026-06-29,Stord,WCR1105,Enchanted Forest Deo Refill,2.0
FF5269344,SO5841903,US861392RRR,Shopify USA,2026-06-29 13:04:46.322051+00:00,Stord (US),2026-06-29,Stord,WRREF1246,US Coconut Refill,2.0
FF5269345,SO5841904,US862728RRR,Shopify USA,2026-06-29 13:04:46.321607+00:00,Stord (US),2026-06-29,Stord,WCLR2513,Lip Balm Refill: Warm Cinnamon Bun,1.0
FF5269345,SO5841904,US862728RRR,Shopify USA,2026-06-29 13:04:46.321607+00:00,Stord (US),2026-06-29,Stord,WCR1105,Enchanted Forest Deo Refill,2.0
FF5269345,SO5841904,US862728RRR,Shopify USA,2026-06-29 13:04:46.321607+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269345,SO5841904,US862728RRR,Shopify USA,2026-06-29 13:04:46.321607+00:00,Stord (US),2026-06-29,Stord,WCRS2557,Deo Refill: Vanilla Butterscotch Sens,2.0
FF5269347,SO5841902,US887436R,Shopify USA,2026-06-29 13:04:46.240242+00:00,Stord (US),2026-06-29,Stord,WBU3157-FLEX,His & Hers Halloween Bundle ,1.0
FF5269347,SO5841902,US887436R,Shopify USA,2026-06-29 13:04:46.240242+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269347,SO5841902,US887436R,Shopify USA,2026-06-29 13:04:46.240242+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269348,SO5841900,US887462R,Shopify USA,2026-06-29 13:04:45.510763+00:00,Stord (US),2026-06-29,Stord,WCLR1816,Orange Marmalade Lip Balm Refill,1.0
FF5269348,SO5841900,US887462R,Shopify USA,2026-06-29 13:04:45.510763+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,5.0
FF5269348,SO5841900,US887462R,Shopify USA,2026-06-29 13:04:45.510763+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,2.0
FF5269349,SO5841906,US861431RRR,Shopify USA,2026-06-29 13:04:47.561397+00:00,Stord (US),2026-06-29,Stord,WCR1105,Enchanted Forest Deo Refill,1.0
FF5269349,SO5841906,US861431RRR,Shopify USA,2026-06-29 13:04:47.561397+00:00,Stord (US),2026-06-29,Stord,WRREF1246,US Coconut Refill,1.0
FF5269350,SO5841907,US884727R,Shopify USA,2026-06-29 13:04:47.623244+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269350,SO5841907,US884727R,Shopify USA,2026-06-29 13:04:47.623244+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269352,SO5841908,US864123RRR,Shopify USA,2026-06-29 13:04:48.546148+00:00,Stord (US),2026-06-29,Stord,WCRS1894,Cola sens. Deodorant Refill,1.0
FF5269354,SO5841909,US864096RRR,Shopify USA,2026-06-29 13:04:49.185537+00:00,Stord (US),2026-06-29,Stord,WCR1818,Cola Deodorant Refill,1.0
FF5269354,SO5841909,US864096RRR,Shopify USA,2026-06-29 13:04:49.185537+00:00,Stord (US),2026-06-29,Stord,WCRS1894,Cola sens. Deodorant Refill,1.0
FF5269355,SO5841912,US871854RRR,Shopify USA,2026-06-29 13:04:50.237953+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269356,SO5841911,US869646RRR,Shopify USA,2026-06-29 13:04:50.175059+00:00,Stord (US),2026-06-29,Stord,WCBWR3207,Body Wash Refill: Cotton Cloud,1.0
FF5269358,SO5841914,US829191R,Shopify USA,2026-06-29 13:04:52.713118+00:00,Stord (US),2026-06-29,Stord,WCBWR3207,Body Wash Refill: Cotton Cloud,3.0
FF5269358,SO5841914,US829191R,Shopify USA,2026-06-29 13:04:52.713118+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,2.0
FF5269359,SO5841915,US703629R,Shopify USA,2026-06-29 13:04:53.500349+00:00,Stord (US),2026-06-29,Stord,WCRS3206,Deo Refill: Black Rose and Velvet Sens,1.0
FF5269396,SO5841951,#5963453,Shopify UK,2026-06-29 13:17:41.313327+00:00,Stord (US),2026-06-29,Stord,WCBWMIN1283,Juicy Mango Body Wash Mini,1.0
FF5269396,SO5841951,#5963453,Shopify UK,2026-06-29 13:17:41.313327+00:00,Stord (US),2026-06-29,Stord,WCBWMIN1963,Spa Daydreams Body Wash Mini,1.0
FF5269396,SO5841951,#5963453,Shopify UK,2026-06-29 13:17:41.313327+00:00,Stord (US),2026-06-29,Stord,WCBWR1963,Spa Daydreams Body Wash Refill 300ml,1.0
FF5269396,SO5841951,#5963453,Shopify UK,2026-06-29 13:17:41.313327+00:00,Stord (US),2026-06-29,Stord,WCBWR3994,Body Wash Refill: ER Garden of England,1.0
FF5269398,SO5841953,#5963454,Shopify UK,2026-06-29 13:18:02.549430+00:00,Airbox (EU),2026-06-29,Airbox,WCR251,Elderflower & Cucumber - initial_delivery,1.0
FF5269421,SO5841976,2906831,Shopify EU,2026-06-29 13:22:48.630325+00:00,Airbox (EU),2026-06-29,Airbox,WCHWR2512,Black Cherry Handwash,1.0
FF5269427,SO5841982,AUS360432,Shopify AUS,2026-06-29 13:24:46.082782+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCBWR3205,Body Wash Refill: Black Rose and Velvet,1.0
FF5269462,SO5842017,2906803,Shopify EU,2026-06-29 13:31:36.049293+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCROA549,AP Roll On: Cherry Blossom,1.0
FF5269627,SO5842140,#5963499,Shopify UK,2026-06-29 13:58:19.419899+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5269669,SO5842182,2906899,Shopify EU,2026-06-29 14:08:23.374009+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCROC2738,Roll On Case: Love Heart,1.0
FF5269675,SO5842188,#5963514,Shopify UK,2026-06-29 14:09:54.523375+00:00,Stord (US),2026-06-29,Stord,WCBWMIN1012,Santorini Sunset Body Wash Mini,1.0
FF5269819,SO5842332,#5963550,Shopify UK,2026-06-29 14:37:02.943950+00:00,Airbox (EU),2026-06-29,Airbox,WCROC3774,Roll On Case: Stitch,1.0
FF5269853,SO5842366,#5963518,Shopify UK,2026-06-29 14:44:23.154483+00:00,Airbox (EU),2026-06-29,Airbox,WCROA3776,AP Roll On Enchanted Bloom,1.0
FF5269853,SO5842366,#5963518,Shopify UK,2026-06-29 14:44:23.154483+00:00,Airbox (EU),2026-06-29,Airbox,WCROC3774,Roll On Case: Stitch,1.0
FF5269922,SO5842435,2906987,Shopify EU,2026-06-29 15:01:26.357827+00:00,Airbox (EU),2026-06-29,Airbox,WCLC866,Sage Lip Balm Case,1.0
FF5269960,SO5842473,#5963586,Shopify UK,2026-06-29 15:11:40.380623+00:00,Airbox (EU),2026-06-29,Airbox,WCROC3129,Roll on Case: Valentine's Day Hearts,1.0
FF5270083,SO5842596,#5963617,Shopify UK,2026-06-29 15:41:16.983923+00:00,Airbox (EU),2026-06-29,Airbox,WCR251,Elderflower & Cucumber - initial_delivery,1.0
FF5270083,SO5842596,#5963617,Shopify UK,2026-06-29 15:41:16.983923+00:00,Airbox (EU),2026-06-29,Airbox,WCROC2756,Roll On Case: Forest Green,1.0
FF5270101,SO5842614,AUS360443,Shopify AUS,2026-06-29 15:44:42.379132+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCROA549,AP Roll On: Cherry Blossom,1.0
FF5270310,SO5842789,#5963661,Shopify UK,2026-06-29 16:20:29.343837+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCROA549,AP Roll On: Cherry Blossom,1.0
FF5270368,SO5842848,#5963697,Shopify UK,2026-06-29 16:24:39.720103+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCROA549,AP Roll On: Cherry Blossom,1.0
FF5270408,SO5842887,#5963726,Shopify UK,2026-06-29 16:28:07.535683+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCR1751,Summer Breeze Deodorant Refill,1.0
FF5270532,SO5843010,2907080,Shopify EU,2026-06-29 16:41:45.450129+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCR3994EU,Deo Refill: L'Orangerie Secrete / EU ER Garden of England,1.0
FF5270532,SO5843010,2907080,Shopify EU,2026-06-29 16:41:45.450129+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCROA3994EU,AP Roll On Refill: L'Orangerie,1.0
FF5270532,SO5843010,2907080,Shopify EU,2026-06-29 16:41:45.450129+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCROA549,AP Roll On: Cherry Blossom,1.0
FF5270611,SO5843120,#5963767,Shopify UK,2026-06-29 16:56:55.237643+00:00,Stord (US),2026-06-29,Stord,WCC1989,Sunflower Deo Case,1.0
FF5270698,SO5843176,2907179,Shopify EU,2026-06-29 17:07:47.512961+00:00,Stord (US),2026-06-29,Stord,WCBWR1963,Spa Daydreams Body Wash Refill 300ml,1.0
FF5270698,SO5843176,2907179,Shopify EU,2026-06-29 17:07:47.512961+00:00,Stord (US),2026-06-29,Stord,WCBWR3994EU,Body Wash EU ER Garden Of England,1.0
FF5270698,SO5843176,2907179,Shopify EU,2026-06-29 17:07:47.512961+00:00,Stord (US),2026-06-29,Stord,WCR3994EU,Deo Refill: L'Orangerie Secrete / EU ER Garden of England,2.0
FF5270734,SO5843213,#5963745,Shopify UK,2026-06-29 17:15:54.679069+00:00,Stord (US),2026-06-29,Stord,WCLR1071,Passionfruit Swirl Lip Balm Refill,1.0
FF5270734,SO5843213,#5963745,Shopify UK,2026-06-29 17:15:54.679069+00:00,Stord (US),2026-06-29,Stord,WCR3207,Deo Refill: Cotton Cloud,1.0
FF5270830,SO5843290,2907217,Shopify EU,2026-06-29 17:33:10.010767+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCROC2738,Roll On Case: Love Heart,1.0
FF5270885,SO5843345,#5963816,Shopify UK,2026-06-29 17:46:23.524499+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WBU5396UK,Wild Sports Bundle - TikTok ,1.0
FF5270887,SO5843347,2907188,Shopify EU,2026-06-29 17:46:29.403029+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCROA549,AP Roll On: Cherry Blossom,2.0
FF5270887,SO5843347,2907188,Shopify EU,2026-06-29 17:46:29.403029+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCROA549,AP Roll On: Cherry Blossom,1.0
FF5270887,SO5843347,2907188,Shopify EU,2026-06-29 17:46:29.403029+00:00,UKAB (Airbox 18),2026-06-29,UKAB (Airbox 18),WCROC2738,Roll On Case: Love Heart,1.0
FF5270975,SO5843435,#5963840,Shopify UK,2026-06-29 18:05:09.018342+00:00,Airbox (EU),2026-06-29,Airbox,WCBWR3207,Body Wash Refill: Cotton Cloud,1.0
FF5270975,SO5843435,#5963840,Shopify UK,2026-06-29 18:05:09.018342+00:00,Airbox (EU),2026-06-29,Airbox,WCSGC25,Black Shower Gel Case,1.0
