SKU,Item Name,Order URL,Order Number,Order Line Status,Preferred Origin Facility,Brand,Custom Reference,Orderline Number,Priority,Date,Channel,Quantity
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/1e9075d3-7d58-4f5b-b748-2e7d53b0267b"" target=""_blank"" style=""color:  #1463FF"">WMIN02</a>",Coconut and Vanilla Mini Deodorant,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/3a7712ed-8285-4547-b800-70d5762c846e"" target=""_blank"" style=""color:  #1463FF"">FF5054434</a>",FF5054434,backordered,ATLs001,Wild,#5900777,1,Medium,2026-06-12,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/e9ac9581-242f-476c-ac72-1fa8327c0c2f"" target=""_blank"" style=""color:  #1463FF"">WCRS3206</a>",Deo Refill: Black Rose and Velvet Sensitive,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/1b838966-bd75-43e9-afd3-6469852e1c37"" target=""_blank"" style=""color:  #1463FF"">FF5079355</a>",FF5079355,backordered,ATLs001,Wild,#5909828,3,Medium,2026-06-12,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/aa62ff26-9897-4af1-b2f3-e8234168ec75"" target=""_blank"" style=""color:  #1463FF"">WCR02</a>",Coconut & Vanilla Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/b4e1a485-6595-4f63-9bb8-c9912da4a482"" target=""_blank"" style=""color:  #1463FF"">FF5118650</a>",FF5118650,backordered,ATLs001,Wild,#5920838,1,Medium,2026-06-12,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/aa62ff26-9897-4af1-b2f3-e8234168ec75"" target=""_blank"" style=""color:  #1463FF"">WCR02</a>",Coconut & Vanilla Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/6b6b19df-453b-48f1-87f6-c089a1571057"" target=""_blank"" style=""color:  #1463FF"">FF5118757</a>",FF5118757,backordered,ATLs001,Wild,#5920460,3,Medium,2026-06-12,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/c3bc949d-1fc5-4aea-874f-2357a6bbf70f"" target=""_blank"" style=""color:  #1463FF"">WCROL20</a>",Roll On Roller: Purple,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/915078b7-f0fa-4b02-a6b4-baeb8cda0863"" target=""_blank"" style=""color:  #1463FF"">FF5124320</a>",FF5124320,backordered,ATLs001,Wild Cosmetics,US875524,1,Medium,2026-06-12,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/aa62ff26-9897-4af1-b2f3-e8234168ec75"" target=""_blank"" style=""color:  #1463FF"">WCR02</a>",Coconut & Vanilla Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/e30e43ed-f738-4a6d-a95b-1e8eafa4b4ef"" target=""_blank"" style=""color:  #1463FF"">FF4969975</a>",FF4969975,backordered,ATLs001,Wild,US846017,8,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/f114c4b4-2fe1-4506-b6c4-acfd00b14d1c"" target=""_blank"" style=""color:  #1463FF"">WCR507</a>",Thunderstorm Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/e30e43ed-f738-4a6d-a95b-1e8eafa4b4ef"" target=""_blank"" style=""color:  #1463FF"">FF4969975</a>",FF4969975,backordered,ATLs001,Wild,US846017,1,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/aa62ff26-9897-4af1-b2f3-e8234168ec75"" target=""_blank"" style=""color:  #1463FF"">WCR02</a>",Coconut & Vanilla Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/e30e43ed-f738-4a6d-a95b-1e8eafa4b4ef"" target=""_blank"" style=""color:  #1463FF"">FF4969975</a>",FF4969975,backordered,ATLs001,Wild,US846017,9,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/aa62ff26-9897-4af1-b2f3-e8234168ec75"" target=""_blank"" style=""color:  #1463FF"">WCR02</a>",Coconut & Vanilla Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/c4169fcd-14e4-4cf9-9f63-ed034191b68e"" target=""_blank"" style=""color:  #1463FF"">FF4978032</a>",FF4978032,backordered,ATLs001,Wild,US847569,5,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/aa62ff26-9897-4af1-b2f3-e8234168ec75"" target=""_blank"" style=""color:  #1463FF"">WCR02</a>",Coconut & Vanilla Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/c4169fcd-14e4-4cf9-9f63-ed034191b68e"" target=""_blank"" style=""color:  #1463FF"">FF4978032</a>",FF4978032,backordered,ATLs001,Wild,US847569,6,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/aa62ff26-9897-4af1-b2f3-e8234168ec75"" target=""_blank"" style=""color:  #1463FF"">WCR02</a>",Coconut & Vanilla Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/e80f3aca-9895-4bd4-92f0-a8869f17db9b"" target=""_blank"" style=""color:  #1463FF"">FF4978092</a>",FF4978092,backordered,ATLs001,Wild,US847601,1,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/82ddba8b-4acd-4cc2-80cb-89b19379729b"" target=""_blank"" style=""color:  #1463FF"">WCR24</a>",Fresh Cotton & Sea Salt Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/e80f3aca-9895-4bd4-92f0-a8869f17db9b"" target=""_blank"" style=""color:  #1463FF"">FF4978092</a>",FF4978092,backordered,ATLs001,Wild,US847601,2,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/aa62ff26-9897-4af1-b2f3-e8234168ec75"" target=""_blank"" style=""color:  #1463FF"">WCR02</a>",Coconut & Vanilla Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/f21d6741-7ad6-41cf-af0e-c69757b264b8"" target=""_blank"" style=""color:  #1463FF"">FF4978147</a>",FF4978147,backordered,ATLs001,Wild,US847638,5,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/aa62ff26-9897-4af1-b2f3-e8234168ec75"" target=""_blank"" style=""color:  #1463FF"">WCR02</a>",Coconut & Vanilla Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/f21d6741-7ad6-41cf-af0e-c69757b264b8"" target=""_blank"" style=""color:  #1463FF"">FF4978147</a>",FF4978147,backordered,ATLs001,Wild,US847638,6,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/82ddba8b-4acd-4cc2-80cb-89b19379729b"" target=""_blank"" style=""color:  #1463FF"">WCR24</a>",Fresh Cotton & Sea Salt Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/f21d6741-7ad6-41cf-af0e-c69757b264b8"" target=""_blank"" style=""color:  #1463FF"">FF4978147</a>",FF4978147,backordered,ATLs001,Wild,US847638,4,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/aa62ff26-9897-4af1-b2f3-e8234168ec75"" target=""_blank"" style=""color:  #1463FF"">WCR02</a>",Coconut & Vanilla Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/88b6a204-e820-4359-b8ed-524865707ef9"" target=""_blank"" style=""color:  #1463FF"">FF4985345</a>",FF4985345,backordered,ATLs001,Wild,US849039,6,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/d9ac168f-2f67-43fc-96e7-7c348f8c3a31"" target=""_blank"" style=""color:  #1463FF"">WCLR1072</a>",Watermelon Lip Balm Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/88b6a204-e820-4359-b8ed-524865707ef9"" target=""_blank"" style=""color:  #1463FF"">FF4985345</a>",FF4985345,backordered,ATLs001,Wild,US849039,10,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/f06f4055-451d-4226-9921-88b3106ab63f"" target=""_blank"" style=""color:  #1463FF"">WCC1838</a>",Cath Kidston Navy Floral Case,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/8042e58c-667d-4755-9659-d519f4841e0d"" target=""_blank"" style=""color:  #1463FF"">FF4989266</a>",FF4989266,backordered,ATLs001,Wild,#5879394,1,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/82ddba8b-4acd-4cc2-80cb-89b19379729b"" target=""_blank"" style=""color:  #1463FF"">WCR24</a>",Fresh Cotton & Sea Salt Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/75a1e31b-fa5d-49de-b56f-93a31810922e"" target=""_blank"" style=""color:  #1463FF"">FF4998656</a>",FF4998656,backordered,ATLs001,Wild,#5882563,1,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/aa62ff26-9897-4af1-b2f3-e8234168ec75"" target=""_blank"" style=""color:  #1463FF"">WCR02</a>",Coconut & Vanilla Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/75a1e31b-fa5d-49de-b56f-93a31810922e"" target=""_blank"" style=""color:  #1463FF"">FF4998656</a>",FF4998656,backordered,ATLs001,Wild,#5882563,3,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/aa62ff26-9897-4af1-b2f3-e8234168ec75"" target=""_blank"" style=""color:  #1463FF"">WCR02</a>",Coconut & Vanilla Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/4730cb2b-48aa-41e7-82b8-48b1d1552fef"" target=""_blank"" style=""color:  #1463FF"">FF5019990</a>",FF5019990,backordered,ATLs001,Wild,#5889988,1,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/82ddba8b-4acd-4cc2-80cb-89b19379729b"" target=""_blank"" style=""color:  #1463FF"">WCR24</a>",Fresh Cotton & Sea Salt Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/4730cb2b-48aa-41e7-82b8-48b1d1552fef"" target=""_blank"" style=""color:  #1463FF"">FF5019990</a>",FF5019990,backordered,ATLs001,Wild,#5889988,2,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/fa1ce1ad-348a-4c35-a2f9-decbe99488e3"" target=""_blank"" style=""color:  #1463FF"">WCC1905</a>",Cath Kidston Bird Deo Case,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/3bad1abf-583e-40d3-a045-60f439e46e9f"" target=""_blank"" style=""color:  #1463FF"">FF5029478</a>",FF5029478,backordered,ATLs001,Wild,#5893628,3,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/d9ac168f-2f67-43fc-96e7-7c348f8c3a31"" target=""_blank"" style=""color:  #1463FF"">WCLR1072</a>",Watermelon Lip Balm Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/a77e3c24-955b-42d8-8954-53801f1127dd"" target=""_blank"" style=""color:  #1463FF"">FF5039115</a>",FF5039115,backordered,ATLs001,Wild,2848393,1,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/c437a9c2-4d7b-4102-a6ee-975523a4d973"" target=""_blank"" style=""color:  #1463FF"">WCRS1713</a>",Love Potion sens. Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/2bdd6416-6e20-4dc8-a74b-94ef33c50759"" target=""_blank"" style=""color:  #1463FF"">FF5039974</a>",FF5039974,backordered,ATLs001,Wild,US858419,1,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/1e9075d3-7d58-4f5b-b748-2e7d53b0267b"" target=""_blank"" style=""color:  #1463FF"">WMIN02</a>",Coconut and Vanilla Mini Deodorant,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/4b4cb8f1-777c-46f0-ab13-8b2608d1665e"" target=""_blank"" style=""color:  #1463FF"">FF5040518</a>",FF5040518,backordered,ATLs001,Wild,#5896947,1,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/82ddba8b-4acd-4cc2-80cb-89b19379729b"" target=""_blank"" style=""color:  #1463FF"">WCR24</a>",Fresh Cotton & Sea Salt Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/b7b73200-8071-4dd8-98b7-d7a8f6c0cc97"" target=""_blank"" style=""color:  #1463FF"">FF5049561</a>",FF5049561,backordered,ATLs001,Wild,US860007,2,Medium,2026-06-11,D2C,3
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/93000e04-1ceb-45ff-97da-cb62fe6ef778"" target=""_blank"" style=""color:  #1463FF"">WCC1989</a>",Sunflower Deo Case,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/b7b73200-8071-4dd8-98b7-d7a8f6c0cc97"" target=""_blank"" style=""color:  #1463FF"">FF5049561</a>",FF5049561,backordered,ATLs001,Wild,US860007,4,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/aa62ff26-9897-4af1-b2f3-e8234168ec75"" target=""_blank"" style=""color:  #1463FF"">WCR02</a>",Coconut & Vanilla Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/e3eacbe8-2651-4372-bfe9-ebe67736831e"" target=""_blank"" style=""color:  #1463FF"">FF5051332</a>",FF5051332,backordered,ATLs001,Wild,#5899946,3,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/0a4b67fb-9f57-458f-b11b-b3d3e398dc8c"" target=""_blank"" style=""color:  #1463FF"">WCLC747V2</a>",Lip Balm Case: Bee,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/34e1c819-932a-49b1-b3b5-24ef7acd7865"" target=""_blank"" style=""color:  #1463FF"">FF5054567</a>",FF5054567,backordered,ATLs001,Wild Cosmetics,#5900855,5,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/82ddba8b-4acd-4cc2-80cb-89b19379729b"" target=""_blank"" style=""color:  #1463FF"">WCR24</a>",Fresh Cotton & Sea Salt Deodorant Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/34e1c819-932a-49b1-b3b5-24ef7acd7865"" target=""_blank"" style=""color:  #1463FF"">FF5054567</a>",FF5054567,backordered,ATLs001,Wild,#5900855,7,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/1e9075d3-7d58-4f5b-b748-2e7d53b0267b"" target=""_blank"" style=""color:  #1463FF"">WMIN02</a>",Coconut and Vanilla Mini Deodorant,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/c6d538e6-25cc-4402-be66-536c9026fd70"" target=""_blank"" style=""color:  #1463FF"">FF5081049</a>",FF5081049,backordered,ATLs001,Wild,#5909846,1,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/841feed4-fb28-42ba-8ed5-27da7d1334dc"" target=""_blank"" style=""color:  #1463FF"">WCROL747</a>",Roll On Roller: Blue (Bee),"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/672ae271-716a-4613-a3c6-ef0e8aa7b23a"" target=""_blank"" style=""color:  #1463FF"">FF5093482</a>",FF5093482,backordered,ATLs001,Wild Cosmetics,US868714,1,Medium,2026-06-11,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/fa1ce1ad-348a-4c35-a2f9-decbe99488e3"" target=""_blank"" style=""color:  #1463FF"">WCC1905</a>",Cath Kidston Bird Deo Case,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/e20042f7-5ff4-4f67-b1f0-300a16ec4687"" target=""_blank"" style=""color:  #1463FF"">FF5100470</a>",FF5100470,backordered,ATLs001,Wild,#5915760,1,Medium,2026-06-10,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/d8b158fb-c1d8-40c5-b564-4be6d9f56e5c"" target=""_blank"" style=""color:  #1463FF"">WCRS1924</a>",Coconut Cream sens. Deo Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/8d6f4a96-98c7-4926-87dc-e5c4c07af390"" target=""_blank"" style=""color:  #1463FF"">FF5101382</a>",FF5101382,backordered,ATLs001,Wild,US870420,2,Medium,2026-06-10,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/d8b158fb-c1d8-40c5-b564-4be6d9f56e5c"" target=""_blank"" style=""color:  #1463FF"">WCRS1924</a>",Coconut Cream sens. Deo Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/fd0c8497-5d73-4fb3-87d3-8e6cbfa70e52"" target=""_blank"" style=""color:  #1463FF"">FF5101628</a>",FF5101628,backordered,ATLs001,Wild,US870672,3,Medium,2026-06-10,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/d8b158fb-c1d8-40c5-b564-4be6d9f56e5c"" target=""_blank"" style=""color:  #1463FF"">WCRS1924</a>",Coconut Cream sens. Deo Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/805f39f7-1d6e-401c-9500-a08edfdd5e63"" target=""_blank"" style=""color:  #1463FF"">FF5101655</a>",FF5101655,backordered,ATLs001,Wild,US870704,3,Medium,2026-06-10,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/d8b158fb-c1d8-40c5-b564-4be6d9f56e5c"" target=""_blank"" style=""color:  #1463FF"">WCRS1924</a>",Coconut Cream sens. Deo Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/78834496-2336-4696-9a8a-0515d74fd2db"" target=""_blank"" style=""color:  #1463FF"">FF5101666</a>",FF5101666,backordered,ATLs001,Wild,US870700,4,Medium,2026-06-10,D2C,1
"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/items/d8b158fb-c1d8-40c5-b564-4be6d9f56e5c"" target=""_blank"" style=""color:  #1463FF"">WCRS1924</a>",Coconut Cream sens. Deo Refill,"<a href=""https://shipper.stord.com/distribution_networks/a5d95507-781a-48fa-8b25-300938c92524/orders/ca4429b7-ade9-4861-beac-196bd7a7fb60"" target=""_blank"" style=""color:  #1463FF"">FF5101689</a>",FF5101689,backordered,ATLs001,Wild,US870741,3,Medium,2026-06-10,D2C,1
